id	camera_l	qw	qx	qy	qz	tx	ty	tz
51	img/9082.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
52	img/6693.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
53	img/6447.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
54	img/6858.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
55	img/6421.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
56	img/8937.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
57	img/6959.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
58	img/9044.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
59	img/7147.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
60	img/8791.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
61	img/6643.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
62	img/10172.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
63	img/7004.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
64	img/6904.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
65	img/8777.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
66	img/8389.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
67	img/6639.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
68	img/8821.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
69	img/6985.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
70	img/6692.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
71	img/9459.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
72	img/9080.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
73	img/6496.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
74	img/7787.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
75	img/9083.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
76	img/6966.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
77	img/6412.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
78	img/8817.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
79	img/6443.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
80	img/6556.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
81	img/9068.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
82	img/6426.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
83	img/6467.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
84	img/8431.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
85	img/9034.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
86	img/6930.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
87	img/7243.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
88	img/6957.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
89	img/9045.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
90	img/8440.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
91	img/7151.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
92	img/8902.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
93	img/6706.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
94	img/7899.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
95	img/6824.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
96	img/6906.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
97	img/7720.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
98	img/8960.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
99	img/8900.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
100	img/6799.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
101	img/6565.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
102	img/7232.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
103	img/6664.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
104	img/6545.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
105	img/9039.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
106	img/9099.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
107	img/7261.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
108	img/6411.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
109	img/10174.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
110	img/8911.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
111	img/6967.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
112	img/6716.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
113	img/6979.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
114	img/10810.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
115	img/9107.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
116	img/6981.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
117	img/6422.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
118	img/10300.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
119	img/6820.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
120	img/6420.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
121	img/6452.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
122	img/6853.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
123	img/7042.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
124	img/7571.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
125	img/7156.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
126	img/6905.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
127	img/6555.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
128	img/7691.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
129	img/6454.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
130	img/7650.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
131	img/9722.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
132	img/6456.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
133	img/6891.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
134	img/6844.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
135	img/7362.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
136	img/9094.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
137	img/6649.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
138	img/7859.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
139	img/8898.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
140	img/7414.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
141	img/8928.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
142	img/6704.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
143	img/8475.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
144	img/7473.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
145	img/6437.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
146	img/6433.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
147	img/9925.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
148	img/8860.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
149	img/6814.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
150	img/6855.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
151	img/9042.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
152	img/8351.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
153	img/6827.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
154	img/6796.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
155	img/7488.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
156	img/6895.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
157	img/7194.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
158	img/6444.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
159	img/8966.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
160	img/6435.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
161	img/8445.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
162	img/7677.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
163	img/6414.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
164	img/7192.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
165	img/8368.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
166	img/6652.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
167	img/8398.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
168	img/8909.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
169	img/6970.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
170	img/8816.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
171	img/6548.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
172	img/6976.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
173	img/6666.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
174	img/6946.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
175	img/10814.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
176	img/6449.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
177	img/7788.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
178	img/7682.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
179	img/6707.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
180	img/6939.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
181	img/8818.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
182	img/8955.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
183	img/7372.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
184	img/6564.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
185	img/7463.jpg	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
