id	camera_l	depth	semantic	qw	qx	qy	qz	tx	ty	tz
58	CityPark_8/images/000118.png	CityPark_8/depth/000118.png	CityPark_8/seg_id/000118.png	1.000000	0.000000	0.000000	0.000000	2.512804	0.002176	-0.002000
59	CityPark_8/images/000120.png	CityPark_8/depth/000120.png	CityPark_8/seg_id/000120.png	1.000000	0.000000	0.000000	0.000000	2.475928	0.001815	-0.001968
60	CityPark_8/images/000122.png	CityPark_8/depth/000122.png	CityPark_8/seg_id/000122.png	1.000000	0.000000	0.000000	0.000000	2.467683	0.001951	-0.001962
61	CityPark_8/images/000124.png	CityPark_8/depth/000124.png	CityPark_8/seg_id/000124.png	1.000000	0.000000	0.000000	0.000000	2.469631	0.002404	-0.001968
62	CityPark_8/images/000126.png	CityPark_8/depth/000126.png	CityPark_8/seg_id/000126.png	1.000000	0.000000	0.000000	0.000000	2.471805	0.001883	-0.001965
63	CityPark_8/images/000128.png	CityPark_8/depth/000128.png	CityPark_8/seg_id/000128.png	1.000000	0.000000	0.000000	0.000000	2.768470	0.002079	-0.002201
64	CityPark_8/images/000130.png	CityPark_8/depth/000130.png	CityPark_8/seg_id/000130.png	1.000000	0.000000	0.000000	0.000000	2.729419	0.002239	-0.002171
65	CityPark_8/images/000132.png	CityPark_8/depth/000132.png	CityPark_8/seg_id/000132.png	1.000000	0.000000	0.000000	0.000000	2.466709	0.001725	-0.001960
66	CityPark_8/images/000134.png	CityPark_8/depth/000134.png	CityPark_8/seg_id/000134.png	1.000000	0.000000	0.000000	0.000000	2.584609	0.002446	-0.002059
67	CityPark_8/images/000136.png	CityPark_8/depth/000136.png	CityPark_8/seg_id/000136.png	1.000000	0.000000	0.000000	0.000000	2.580713	0.001540	-0.002048
68	CityPark_8/images/000138.png	CityPark_8/depth/000138.png	CityPark_8/seg_id/000138.png	1.000000	0.000000	0.000000	0.000000	2.572241	0.002651	-0.002050
69	CityPark_8/images/000140.png	CityPark_8/depth/000140.png	CityPark_8/seg_id/000140.png	1.000000	0.000000	0.000000	0.000000	2.417465	0.001567	-0.001920
70	CityPark_8/images/000142.png	CityPark_8/depth/000142.png	CityPark_8/seg_id/000142.png	1.000000	0.000000	0.000000	0.000000	2.440999	0.001907	-0.001941
71	CityPark_8/images/000144.png	CityPark_8/depth/000144.png	CityPark_8/seg_id/000144.png	1.000000	0.000000	0.000000	0.000000	2.930517	0.002800	-0.002334
72	CityPark_8/images/000146.png	CityPark_8/depth/000146.png	CityPark_8/seg_id/000146.png	1.000000	0.000000	0.000000	0.000000	2.374291	0.001795	-0.001887
73	CityPark_8/images/000148.png	CityPark_8/depth/000148.png	CityPark_8/seg_id/000148.png	1.000000	0.000000	0.000000	0.000000	2.494366	0.001996	-0.001984
74	CityPark_8/images/000150.png	CityPark_8/depth/000150.png	CityPark_8/seg_id/000150.png	1.000000	0.000000	0.000000	0.000000	2.446096	0.002065	-0.001946
75	CityPark_8/images/000152.png	CityPark_8/depth/000152.png	CityPark_8/seg_id/000152.png	1.000000	0.000000	0.000000	0.000000	2.488295	0.001611	-0.001976
76	CityPark_8/images/000154.png	CityPark_8/depth/000154.png	CityPark_8/seg_id/000154.png	1.000000	0.000000	0.000000	0.000000	2.440025	0.001680	-0.001938
77	CityPark_8/images/000156.png	CityPark_8/depth/000156.png	CityPark_8/seg_id/000156.png	1.000000	0.000000	0.000000	0.000000	2.508682	0.002245	-0.001997
78	CityPark_8/images/000158.png	CityPark_8/depth/000158.png	CityPark_8/seg_id/000158.png	1.000000	0.000000	0.000000	0.000000	2.610318	0.002265	-0.002077
79	CityPark_8/images/000160.png	CityPark_8/depth/000160.png	CityPark_8/seg_id/000160.png	1.000000	0.000000	0.000000	0.000000	2.542636	0.001927	-0.002021
80	CityPark_8/images/000162.png	CityPark_8/depth/000162.png	CityPark_8/seg_id/000162.png	1.000000	0.000000	0.000000	0.000000	2.575616	0.001382	-0.002043
81	CityPark_8/images/000164.png	CityPark_8/depth/000164.png	CityPark_8/seg_id/000164.png	1.000000	0.000000	0.000000	0.000000	2.457263	0.002608	-0.001959
82	CityPark_8/images/000166.png	CityPark_8/depth/000166.png	CityPark_8/seg_id/000166.png	1.000000	0.000000	0.000000	0.000000	2.526372	0.001225	-0.002003
83	CityPark_8/images/000168.png	CityPark_8/depth/000168.png	CityPark_8/seg_id/000168.png	1.000000	0.000000	0.000000	0.000000	2.471579	0.002857	-0.001973
84	CityPark_8/images/000170.png	CityPark_8/depth/000170.png	CityPark_8/seg_id/000170.png	1.000000	0.000000	0.000000	0.000000	2.384711	0.001138	-0.001890
85	CityPark_8/images/000172.png	CityPark_8/depth/000172.png	CityPark_8/seg_id/000172.png	1.000000	0.000000	0.000000	0.000000	2.412142	0.002383	-0.001922
86	CityPark_8/images/000174.png	CityPark_8/depth/000174.png	CityPark_8/seg_id/000174.png	1.000000	0.000000	0.000000	0.000000	2.419413	0.002020	-0.001925
87	CityPark_8/images/000176.png	CityPark_8/depth/000176.png	CityPark_8/seg_id/000176.png	1.000000	0.000000	0.000000	0.000000	2.373317	0.001569	-0.001885
88	CityPark_8/images/000178.png	CityPark_8/depth/000178.png	CityPark_8/seg_id/000178.png	1.000000	0.000000	0.000000	0.000000	2.399887	0.002100	-0.001910
89	CityPark_8/images/000180.png	CityPark_8/depth/000180.png	CityPark_8/seg_id/000180.png	1.000000	0.000000	0.000000	0.000000	2.406094	0.001901	-0.001913
90	CityPark_8/images/000182.png	CityPark_8/depth/000182.png	CityPark_8/seg_id/000182.png	1.000000	0.000000	0.000000	0.000000	2.516949	0.002011	-0.002002
91	CityPark_8/images/000184.png	CityPark_8/depth/000184.png	CityPark_8/seg_id/000184.png	1.000000	0.000000	0.000000	0.000000	2.965491	0.002513	-0.002360
92	CityPark_8/images/000186.png	CityPark_8/depth/000186.png	CityPark_8/seg_id/000186.png	1.000000	0.000000	0.000000	0.000000	2.258294	0.001721	-0.001795
93	CityPark_8/images/000188.png	CityPark_8/depth/000188.png	CityPark_8/seg_id/000188.png	1.000000	0.000000	0.000000	0.000000	2.360972	0.001675	-0.001876
94	CityPark_8/images/000190.png	CityPark_8/depth/000190.png	CityPark_8/seg_id/000190.png	1.000000	0.000000	0.000000	0.000000	2.380407	0.001985	-0.001894
95	CityPark_8/images/000192.png	CityPark_8/depth/000192.png	CityPark_8/seg_id/000192.png	1.000000	0.000000	0.000000	0.000000	2.594960	0.002081	-0.002064
96	CityPark_8/images/000194.png	CityPark_8/depth/000194.png	CityPark_8/seg_id/000194.png	1.000000	0.000000	0.000000	0.000000	2.584699	0.002057	-0.002056
97	CityPark_8/images/000196.png	CityPark_8/depth/000196.png	CityPark_8/seg_id/000196.png	1.000000	0.000000	0.000000	0.000000	2.408155	0.001867	-0.001915
98	CityPark_8/images/000198.png	CityPark_8/depth/000198.png	CityPark_8/seg_id/000198.png	1.000000	0.000000	0.000000	0.000000	2.507685	0.002115	-0.001995
99	CityPark_8/images/000200.png	CityPark_8/depth/000200.png	CityPark_8/seg_id/000200.png	1.000000	0.000000	0.000000	0.000000	2.469721	0.002015	-0.001964
100	CityPark_8/images/000202.png	CityPark_8/depth/000202.png	CityPark_8/seg_id/000202.png	1.000000	0.000000	0.000000	0.000000	2.427635	0.001982	-0.001931
101	CityPark_8/images/000204.png	CityPark_8/depth/000204.png	CityPark_8/seg_id/000204.png	1.000000	0.000000	0.000000	0.000000	2.440999	0.001907	-0.001941
102	CityPark_8/images/000206.png	CityPark_8/depth/000206.png	CityPark_8/seg_id/000206.png	1.000000	0.000000	0.000000	0.000000	2.478986	0.001910	-0.001971
103	CityPark_8/images/000208.png	CityPark_8/depth/000208.png	CityPark_8/seg_id/000208.png	1.000000	0.000000	0.000000	0.000000	2.551855	0.002017	-0.002029
104	CityPark_8/images/000210.png	CityPark_8/depth/000210.png	CityPark_8/seg_id/000210.png	1.000000	0.000000	0.000000	0.000000	2.504627	0.002020	-0.001992
105	CityPark_8/images/000212.png	CityPark_8/depth/000212.png	CityPark_8/seg_id/000212.png	1.000000	0.000000	0.000000	0.000000	2.613467	0.001970	-0.002077
106	CityPark_8/images/000214.png	CityPark_8/depth/000214.png	CityPark_8/seg_id/000214.png	1.000000	0.000000	0.000000	0.000000	2.654488	0.002166	-0.002111
107	CityPark_8/images/000216.png	CityPark_8/depth/000216.png	CityPark_8/seg_id/000216.png	1.000000	0.000000	0.000000	0.000000	2.556952	0.002175	-0.002035
108	CityPark_8/images/000218.png	CityPark_8/depth/000218.png	CityPark_8/seg_id/000218.png	1.000000	0.000000	0.000000	0.000000	2.582661	0.001993	-0.002053
109	CityPark_8/images/000220.png	CityPark_8/depth/000220.png	CityPark_8/seg_id/000220.png	1.000000	0.000000	0.000000	0.000000	2.650388	0.002137	-0.002108
110	CityPark_8/images/000222.png	CityPark_8/depth/000222.png	CityPark_8/seg_id/000222.png	1.000000	0.000000	0.000000	0.000000	2.681217	0.002016	-0.002131
111	CityPark_8/images/000224.png	CityPark_8/depth/000224.png	CityPark_8/seg_id/000224.png	1.000000	0.000000	0.000000	0.000000	2.783805	0.002360	-0.002215
112	CityPark_8/images/000226.png	CityPark_8/depth/000226.png	CityPark_8/seg_id/000226.png	1.000000	0.000000	0.000000	0.000000	2.800295	0.002087	-0.002226
113	CityPark_8/images/000228.png	CityPark_8/depth/000228.png	CityPark_8/seg_id/000228.png	1.000000	0.000000	0.000000	0.000000	2.781743	0.002394	-0.002214
