id	camera_l	depth	semantic	qw	qx	qy	qz	tx	ty	tz
59	CityPark_4/images/000060.png	CityPark_4/depth/000060.png	CityPark_4/seg_id/000060.png	1.000000	0.000009	0.000000	-0.000004	1.540320	0.001216	-0.001226
60	CityPark_4/images/000061.png	CityPark_4/depth/000061.png	CityPark_4/seg_id/000061.png	1.000000	0.000012	-0.000001	-0.000003	1.481088	0.001186	-0.001178
61	CityPark_4/images/000062.png	CityPark_4/depth/000062.png	CityPark_4/seg_id/000062.png	1.000000	-0.000009	0.000000	0.000002	1.530643	0.001241	-0.001219
62	CityPark_4/images/000063.png	CityPark_4/depth/000063.png	CityPark_4/seg_id/000063.png	1.000000	-0.000001	-0.000000	0.000002	1.494258	0.001153	-0.001188
63	CityPark_4/images/000064.png	CityPark_4/depth/000064.png	CityPark_4/seg_id/000064.png	1.000000	0.000009	-0.000000	-0.000001	1.542274	0.001234	-0.001227
64	CityPark_4/images/000065.png	CityPark_4/depth/000065.png	CityPark_4/seg_id/000065.png	1.000000	0.000012	0.000000	-0.000004	1.466745	0.001167	-0.001168
65	CityPark_4/images/000066.png	CityPark_4/depth/000066.png	CityPark_4/seg_id/000066.png	1.000000	-0.000017	0.000000	0.000007	1.483919	0.001187	-0.001181
66	CityPark_4/images/000067.png	CityPark_4/depth/000067.png	CityPark_4/seg_id/000067.png	1.000000	0.000025	-0.000001	-0.000006	1.592595	0.001262	-0.001267
67	CityPark_4/images/000068.png	CityPark_4/depth/000068.png	CityPark_4/seg_id/000068.png	1.000000	0.000011	0.000001	-0.000006	1.539244	0.001213	-0.001227
68	CityPark_4/images/000069.png	CityPark_4/depth/000069.png	CityPark_4/seg_id/000069.png	1.000000	0.000017	-0.000000	-0.000004	1.630766	0.001274	-0.001297
69	CityPark_4/images/000070.png	CityPark_4/depth/000070.png	CityPark_4/seg_id/000070.png	1.000000	0.000011	0.000000	-0.000004	1.551963	0.001243	-0.001235
70	CityPark_4/images/000071.png	CityPark_4/depth/000071.png	CityPark_4/seg_id/000071.png	1.000000	0.000022	-0.000000	-0.000002	1.593268	0.001273	-0.001268
71	CityPark_4/images/000072.png	CityPark_4/depth/000072.png	CityPark_4/seg_id/000072.png	1.000000	0.000027	-0.000000	-0.000013	1.592080	0.001262	-0.001268
72	CityPark_4/images/000073.png	CityPark_4/depth/000073.png	CityPark_4/seg_id/000073.png	1.000000	0.000009	0.000000	-0.000001	1.594919	0.001275	-0.001271
73	CityPark_4/images/000074.png	CityPark_4/depth/000074.png	CityPark_4/seg_id/000074.png	1.000000	0.000006	0.000000	0.000001	1.555356	0.001253	-0.001238
74	CityPark_4/images/000075.png	CityPark_4/depth/000075.png	CityPark_4/seg_id/000075.png	1.000000	0.000007	-0.000001	-0.000005	1.642970	0.001283	-0.001306
75	CityPark_4/images/000076.png	CityPark_4/depth/000076.png	CityPark_4/seg_id/000076.png	1.000000	0.000014	0.000000	-0.000006	1.580357	0.001278	-0.001259
76	CityPark_4/images/000077.png	CityPark_4/depth/000077.png	CityPark_4/seg_id/000077.png	1.000000	0.000002	-0.000000	0.000004	1.678852	0.001309	-0.001337
77	CityPark_4/images/000078.png	CityPark_4/depth/000078.png	CityPark_4/seg_id/000078.png	1.000000	0.000011	0.000000	-0.000006	1.635477	0.001288	-0.001303
78	CityPark_4/images/000079.png	CityPark_4/depth/000079.png	CityPark_4/seg_id/000079.png	1.000000	0.000000	0.000000	0.000000	1.599496	0.001295	-0.001275
79	CityPark_4/images/000080.png	CityPark_4/depth/000080.png	CityPark_4/seg_id/000080.png	1.000000	0.000000	0.000000	0.000000	1.671465	0.001307	-0.001331
80	CityPark_4/images/000081.png	CityPark_4/depth/000081.png	CityPark_4/seg_id/000081.png	1.000000	0.000000	0.000000	0.000000	1.707315	0.001371	-0.001360
81	CityPark_4/images/000082.png	CityPark_4/depth/000082.png	CityPark_4/seg_id/000082.png	1.000000	0.000000	0.000000	0.000000	1.692649	0.001345	-0.001349
82	CityPark_4/images/000083.png	CityPark_4/depth/000083.png	CityPark_4/seg_id/000083.png	1.000000	0.000000	0.000000	0.000000	1.645040	0.001320	-0.001311
83	CityPark_4/images/000084.png	CityPark_4/depth/000084.png	CityPark_4/seg_id/000084.png	1.000000	0.000000	0.000000	0.000000	1.695687	0.001358	-0.001351
84	CityPark_4/images/000085.png	CityPark_4/depth/000085.png	CityPark_4/seg_id/000085.png	1.000000	0.000000	0.000000	0.000000	1.723850	0.001349	-0.001373
85	CityPark_4/images/000086.png	CityPark_4/depth/000086.png	CityPark_4/seg_id/000086.png	1.000000	0.000000	0.000000	0.000000	1.687860	0.001357	-0.001345
86	CityPark_4/images/000087.png	CityPark_4/depth/000087.png	CityPark_4/seg_id/000087.png	1.000000	0.000000	0.000000	0.000000	1.762974	0.001386	-0.001404
87	CityPark_4/images/000088.png	CityPark_4/depth/000088.png	CityPark_4/seg_id/000088.png	1.000000	0.000000	0.000000	0.000000	1.681121	0.001352	-0.001340
88	CityPark_4/images/000089.png	CityPark_4/depth/000089.png	CityPark_4/seg_id/000089.png	0.999657	0.000001	-0.000287	-0.026187	1.659975	-0.022727	-0.001059
89	CityPark_4/images/000090.png	CityPark_4/depth/000090.png	CityPark_4/seg_id/000090.png	0.999657	-0.000001	-0.000288	-0.026185	1.646059	-0.022772	-0.001046
90	CityPark_4/images/000091.png	CityPark_4/depth/000091.png	CityPark_4/seg_id/000091.png	0.999848	-0.000006	-0.000192	-0.017455	1.763541	-0.022232	-0.001142
91	CityPark_4/images/000092.png	CityPark_4/depth/000092.png	CityPark_4/seg_id/000092.png	1.000000	0.000030	-0.000001	-0.000016	1.796843	0.001075	-0.001424
92	CityPark_4/images/000093.png	CityPark_4/depth/000093.png	CityPark_4/seg_id/000093.png	1.000000	-0.000001	-0.000000	0.000004	1.772203	0.001319	-0.001409
93	CityPark_4/images/000094.png	CityPark_4/depth/000094.png	CityPark_4/seg_id/000094.png	1.000000	0.000000	0.000000	0.000000	1.766155	0.001649	-0.001409
94	CityPark_4/images/000095.png	CityPark_4/depth/000095.png	CityPark_4/seg_id/000095.png	1.000000	0.000000	0.000000	0.000000	1.784959	0.001456	-0.001422
95	CityPark_4/images/000096.png	CityPark_4/depth/000096.png	CityPark_4/seg_id/000096.png	1.000000	0.000000	0.000000	0.000000	1.751036	0.001542	-0.001396
96	CityPark_4/images/000097.png	CityPark_4/depth/000097.png	CityPark_4/seg_id/000097.png	1.000000	0.000000	0.000000	0.000000	1.744297	0.001096	-0.001386
97	CityPark_4/images/000098.png	CityPark_4/depth/000098.png	CityPark_4/seg_id/000098.png	1.000000	0.000000	0.000000	0.000000	1.844434	0.001608	-0.001470
98	CityPark_4/images/000099.png	CityPark_4/depth/000099.png	CityPark_4/seg_id/000099.png	1.000000	0.000000	0.000000	0.000000	1.780397	0.001273	-0.001416
99	CityPark_4/images/000100.png	CityPark_4/depth/000100.png	CityPark_4/seg_id/000100.png	1.000000	0.000000	0.000000	0.000000	1.772027	0.001595	-0.001413
100	CityPark_4/images/000101.png	CityPark_4/depth/000101.png	CityPark_4/seg_id/000101.png	1.000000	0.000000	0.000000	0.000000	1.687051	0.001122	-0.001341
101	CityPark_4/images/000102.png	CityPark_4/depth/000102.png	CityPark_4/seg_id/000102.png	1.000000	0.000000	0.000000	0.000000	1.826786	0.001820	-0.001459
102	CityPark_4/images/000103.png	CityPark_4/depth/000103.png	CityPark_4/seg_id/000103.png	1.000000	0.000000	0.000000	0.000000	1.796776	0.001229	-0.001428
103	CityPark_4/images/000104.png	CityPark_4/depth/000104.png	CityPark_4/seg_id/000104.png	1.000000	0.000000	0.000000	0.000000	1.787188	0.001634	-0.001425
104	CityPark_4/images/000105.png	CityPark_4/depth/000105.png	CityPark_4/seg_id/000105.png	1.000000	0.000000	0.000000	0.000000	1.721985	0.001296	-0.001370
105	CityPark_4/images/000106.png	CityPark_4/depth/000106.png	CityPark_4/seg_id/000106.png	1.000000	0.000000	0.000000	0.000000	1.782730	0.001279	-0.001418
106	CityPark_4/images/000107.png	CityPark_4/depth/000107.png	CityPark_4/seg_id/000107.png	1.000000	0.000000	0.000000	0.000000	1.741707	0.001518	-0.001388
107	CityPark_4/images/000108.png	CityPark_4/depth/000108.png	CityPark_4/seg_id/000108.png	1.000000	0.000000	0.000000	0.000000	1.740592	0.001429	-0.001386
108	CityPark_4/images/000109.png	CityPark_4/depth/000109.png	CityPark_4/seg_id/000109.png	1.000000	0.000000	0.000000	0.000000	1.785062	0.001285	-0.001420
109	CityPark_4/images/000110.png	CityPark_4/depth/000110.png	CityPark_4/seg_id/000110.png	1.000000	0.000000	0.000000	0.000000	1.749870	0.001539	-0.001395
110	CityPark_4/images/000111.png	CityPark_4/depth/000111.png	CityPark_4/seg_id/000111.png	1.000000	0.000000	0.000000	0.000000	1.709260	0.001092	-0.001358
111	CityPark_4/images/000112.png	CityPark_4/depth/000112.png	CityPark_4/seg_id/000112.png	1.000000	0.000000	0.000000	0.000000	1.770913	0.001506	-0.001411
112	CityPark_4/images/000113.png	CityPark_4/depth/000113.png	CityPark_4/seg_id/000113.png	1.000000	0.000000	0.000000	0.000000	1.703326	0.001249	-0.001355
113	CityPark_4/images/000114.png	CityPark_4/depth/000114.png	CityPark_4/seg_id/000114.png	0.999657	-0.000020	-0.000290	-0.026177	1.734533	-0.023366	-0.001106
114	CityPark_4/images/000115.png	CityPark_4/depth/000115.png	CityPark_4/seg_id/000115.png	0.999657	-0.000010	-0.000291	-0.026182	1.778874	-0.024689	-0.001125
115	CityPark_4/images/000116.png	CityPark_4/depth/000116.png	CityPark_4/seg_id/000116.png	1.000000	0.000003	0.000000	0.000001	1.745669	0.001451	-0.001391
116	CityPark_4/images/000117.png	CityPark_4/depth/000117.png	CityPark_4/seg_id/000117.png	1.000000	0.000019	-0.000000	-0.000010	1.764388	0.001567	-0.001406
117	CityPark_4/images/000118.png	CityPark_4/depth/000118.png	CityPark_4/seg_id/000118.png	1.000000	0.000006	0.000000	0.000002	1.746031	0.001005	-0.001386
118	CityPark_4/images/000119.png	CityPark_4/depth/000119.png	CityPark_4/seg_id/000119.png	1.000000	0.000013	-0.000000	-0.000006	1.764509	0.001436	-0.001404
119	CityPark_4/images/000120.png	CityPark_4/depth/000120.png	CityPark_4/seg_id/000120.png	1.000000	0.000019	-0.000000	-0.000009	1.758229	0.001471	-0.001400
120	CityPark_4/images/000121.png	CityPark_4/depth/000121.png	CityPark_4/seg_id/000121.png	1.000000	0.000007	0.000000	0.000002	1.461046	0.001480	-0.001167
121	CityPark_4/images/000122.png	CityPark_4/depth/000122.png	CityPark_4/seg_id/000122.png	1.000000	0.000011	-0.000001	-0.000006	1.450249	0.000827	-0.001151
122	CityPark_4/images/000123.png	CityPark_4/depth/000123.png	CityPark_4/seg_id/000123.png	1.000000	0.000021	0.000001	-0.000011	1.501348	0.001262	-0.001198
123	CityPark_4/images/000124.png	CityPark_4/depth/000124.png	CityPark_4/seg_id/000124.png	1.000000	0.000020	-0.000001	-0.000012	1.449029	0.000830	-0.001148
124	CityPark_4/images/000125.png	CityPark_4/depth/000125.png	CityPark_4/seg_id/000125.png	1.000000	0.000008	-0.000000	-0.000009	1.432387	0.001313	-0.001142
125	CityPark_4/images/000126.png	CityPark_4/depth/000126.png	CityPark_4/seg_id/000126.png	1.000000	-0.000001	-0.000000	0.000002	1.428486	0.001522	-0.001142
126	CityPark_4/images/000127.png	CityPark_4/depth/000127.png	CityPark_4/seg_id/000127.png	0.999657	-0.000025	-0.000298	-0.026174	1.486361	-0.020272	-0.000940
127	CityPark_4/images/000128.png	CityPark_4/depth/000128.png	CityPark_4/seg_id/000128.png	0.999657	-0.000019	-0.000298	-0.026173	1.442467	-0.020334	-0.000905
128	CityPark_4/images/000129.png	CityPark_4/depth/000129.png	CityPark_4/seg_id/000129.png	0.999657	-0.000021	-0.000297	-0.026175	1.462778	-0.020158	-0.000923
129	CityPark_4/images/000130.png	CityPark_4/depth/000130.png	CityPark_4/seg_id/000130.png	0.999657	-0.000031	-0.000298	-0.026170	1.478393	-0.020555	-0.000930
130	CityPark_4/images/000131.png	CityPark_4/depth/000131.png	CityPark_4/seg_id/000131.png	1.000000	0.000002	0.000000	-0.000003	1.515382	0.001497	-0.001210
131	CityPark_4/images/000132.png	CityPark_4/depth/000132.png	CityPark_4/seg_id/000132.png	1.000000	0.000005	-0.000001	-0.000001	1.450494	0.000807	-0.001150
132	CityPark_4/images/000133.png	CityPark_4/depth/000133.png	CityPark_4/seg_id/000133.png	1.000000	0.000000	0.000000	0.000000	1.448932	0.000840	-0.001152
133	CityPark_4/images/000134.png	CityPark_4/depth/000134.png	CityPark_4/seg_id/000134.png	1.000000	0.000000	0.000000	0.000000	1.504374	0.001781	-0.001206
134	CityPark_4/images/000135.png	CityPark_4/depth/000135.png	CityPark_4/seg_id/000135.png	1.000000	0.000000	0.000000	0.000000	1.440972	0.001118	-0.001149
135	CityPark_4/images/000136.png	CityPark_4/depth/000136.png	CityPark_4/seg_id/000136.png	1.000000	0.000000	0.000000	0.000000	1.413541	0.001058	-0.001127
136	CityPark_4/images/000137.png	CityPark_4/depth/000137.png	CityPark_4/seg_id/000137.png	1.000000	0.000000	0.000000	0.000000	1.446993	0.001196	-0.001154
137	CityPark_4/images/000138.png	CityPark_4/depth/000138.png	CityPark_4/seg_id/000138.png	1.000000	0.000000	0.000000	0.000000	1.404851	0.000645	-0.001115
138	CityPark_4/images/000139.png	CityPark_4/depth/000139.png	CityPark_4/seg_id/000139.png	1.000000	0.000000	0.000000	0.000000	1.543192	0.001243	-0.001231
139	CityPark_4/images/000140.png	CityPark_4/depth/000140.png	CityPark_4/seg_id/000140.png	1.000000	0.000000	0.000000	0.000000	1.444826	0.001749	-0.001159
140	CityPark_4/images/000141.png	CityPark_4/depth/000141.png	CityPark_4/seg_id/000141.png	1.000000	0.000000	0.000000	0.000000	1.529967	0.000787	-0.001215
141	CityPark_4/images/000142.png	CityPark_4/depth/000142.png	CityPark_4/seg_id/000142.png	0.999657	-0.000023	-0.000297	-0.026179	1.449196	-0.020550	-0.000909
142	CityPark_4/images/000143.png	CityPark_4/depth/000143.png	CityPark_4/seg_id/000143.png	0.999657	-0.000002	-0.000298	-0.026188	1.426190	-0.019967	-0.000896
143	CityPark_4/images/000144.png	CityPark_4/depth/000144.png	CityPark_4/seg_id/000144.png	0.999657	0.000003	-0.000299	-0.026197	1.395850	-0.021048	-0.000858
144	CityPark_4/images/000145.png	CityPark_4/depth/000145.png	CityPark_4/seg_id/000145.png	0.999657	-0.000003	-0.000301	-0.026186	1.426466	-0.020447	-0.000888
145	CityPark_4/images/000146.png	CityPark_4/depth/000146.png	CityPark_4/seg_id/000146.png	0.999657	-0.000013	-0.000301	-0.026178	1.405559	-0.020341	-0.000874
146	CityPark_4/images/000147.png	CityPark_4/depth/000147.png	CityPark_4/seg_id/000147.png	0.999657	-0.000007	-0.000302	-0.026189	1.448527	-0.021357	-0.000895
147	CityPark_4/images/000148.png	CityPark_4/depth/000148.png	CityPark_4/seg_id/000148.png	0.999657	-0.000010	-0.000302	-0.026194	1.380508	-0.020255	-0.000854
148	CityPark_4/images/000149.png	CityPark_4/depth/000149.png	CityPark_4/seg_id/000149.png	0.999657	-0.000023	-0.000303	-0.026176	1.422126	-0.019628	-0.000892
149	CityPark_4/images/000150.png	CityPark_4/depth/000150.png	CityPark_4/seg_id/000150.png	0.999657	-0.000010	-0.000302	-0.026176	1.389942	-0.020330	-0.000861
150	CityPark_4/images/000151.png	CityPark_4/depth/000151.png	CityPark_4/seg_id/000151.png	0.999657	-0.000020	-0.000303	-0.026174	1.388289	-0.020490	-0.000858
151	CityPark_4/images/000152.png	CityPark_4/depth/000152.png	CityPark_4/seg_id/000152.png	0.999848	0.000007	-0.000202	-0.017462	1.371240	-0.020047	-0.000849
152	CityPark_4/images/000153.png	CityPark_4/depth/000153.png	CityPark_4/seg_id/000153.png	1.000000	-0.000001	-0.000000	0.000004	1.364073	0.001620	-0.001093
153	CityPark_4/images/000154.png	CityPark_4/depth/000154.png	CityPark_4/seg_id/000154.png	1.000000	0.000011	0.000000	-0.000009	1.358880	0.001409	-0.001088
154	CityPark_4/images/000155.png	CityPark_4/depth/000155.png	CityPark_4/seg_id/000155.png	1.000000	0.000015	-0.000000	-0.000006	1.328863	0.001059	-0.001060
155	CityPark_4/images/000156.png	CityPark_4/depth/000156.png	CityPark_4/seg_id/000156.png	1.000000	0.000010	0.000000	0.000001	1.383649	0.000621	-0.001098
156	CityPark_4/images/000157.png	CityPark_4/depth/000157.png	CityPark_4/seg_id/000157.png	1.000000	-0.000005	0.000000	0.000005	1.397647	0.001469	-0.001118
157	CityPark_4/images/000158.png	CityPark_4/depth/000158.png	CityPark_4/seg_id/000158.png	1.000000	-0.000010	-0.000000	-0.000001	1.346364	0.000352	-0.001064
158	CityPark_4/images/000159.png	CityPark_4/depth/000159.png	CityPark_4/seg_id/000159.png	1.000000	0.000010	0.000000	-0.000012	1.389589	0.001704	-0.001114
159	CityPark_4/images/000160.png	CityPark_4/depth/000160.png	CityPark_4/seg_id/000160.png	1.000000	0.000010	-0.000001	0.000002	1.378357	0.000454	-0.001090
160	CityPark_4/images/000161.png	CityPark_4/depth/000161.png	CityPark_4/seg_id/000161.png	1.000000	0.000005	0.000000	-0.000000	1.410010	0.001581	-0.001130
